Date,EPA_Site,PM_EPA,PM_CinC
2025-02-12,0034,14.6,23.128509433962265
2025-02-12,0034,14.6,22.94681818181818
2025-02-12,0034,14.6,21.887673469387757
2025-02-15,0034,8.9,9.877470588235294
2025-02-15,0034,8.9,11.943738095238094
2025-02-15,0034,8.9,10.978923076923078
2025-02-15,0034,8.9,11.583257142857143
2025-02-15,0034,8.9,10.33834693877551
2025-02-18,0034,3.7,2.8171923076923076
2025-02-18,0034,3.7,2.960816326530612
2025-02-18,0034,3.7,3.893148148148148
2025-02-18,0034,3.7,3.133938775510204
2025-02-18,0034,3.7,2.9829795918367346
2025-02-21,0034,4.4,3.1071851851851853
2025-02-21,0034,4.4,2.930125
2025-02-21,0034,4.4,3.9215094339622643
2025-02-21,0034,4.4,2.6153846153846154
2025-02-21,0034,4.4,2.826734693877551
2025-02-24,0034,9.5,8.129888888888889
2025-02-24,0034,9.5,11.258970588235293
2025-02-24,0034,9.5,11.414411764705882
2025-02-24,0034,9.5,10.664529411764706
2025-02-24,0034,9.5,12.3615
2025-02-27,0034,12.7,24.233999999999998
2025-02-27,0034,12.7,47.318636363636365
2025-02-27,0034,12.7,26.81470588235294
2025-02-27,0034,12.7,36.9614
2025-02-27,0034,12.7,30.135268292682927
2025-03-02,0034,2.9,2.417866666666667
2025-03-02,0034,2.9,2.9751935483870966
2025-03-02,0034,2.9,2.676228571428571
2025-03-02,0034,2.9,3.2264166666666667
2025-03-02,0034,2.9,2.5968085106382977
2025-03-02,0034,2.9,3.1185510204081632
2025-03-05,0034,4.2,4.861363636363636
2025-03-05,0034,4.2,4.117181818181818
2025-03-05,0034,4.2,3.82765
2025-03-05,0034,4.2,4.667411764705882
2025-03-05,0034,4.2,4.081708333333333
2025-03-05,0034,4.2,4.182895833333333
2025-03-08,0034,2.9,1.4652222222222222
2025-03-08,0034,2.9,12.79179411764706
2025-03-08,0034,2.9,10.43718
2025-03-08,0034,2.9,7.980250000000001
2025-03-08,0034,2.9,9.609086956521738
2025-03-11,0034,5.5,6.097714285714286
2025-03-11,0034,5.5,5.250147058823529
2025-03-11,0034,5.5,4.9095625
2025-03-11,0034,5.5,4.717071428571429
2025-03-11,0034,5.5,4.295285714285714
2025-03-14,0034,10.3,12.0394
2025-03-14,0034,10.3,8.874526315789474
2025-03-14,0034,10.3,9.71270588235294
2025-03-14,0034,10.3,7.648755102040816
2025-03-17,0034,2.8,2.737
2025-03-17,0034,2.8,4.211
2025-03-17,0034,2.8,2.4621
2025-03-17,0034,2.8,2.4728771929824562
2025-03-17,0034,2.8,3.0280612244897958
2025-03-20,0034,4.6,4.492214285714286
2025-03-20,0034,4.6,2.70005
2025-03-20,0034,4.6,3.6082424242424245
2025-03-20,0034,4.6,3.36725
2025-03-20,0034,4.6,3.0496250000000003
2025-03-23,0034,3.9,3.9986774193548387
2025-03-23,0034,3.9,4.784708333333334
2025-03-23,0034,3.9,3.9062432432432432
2025-03-23,0034,3.9,4.62159649122807
2025-03-23,0034,3.9,4.143666666666666
2025-03-26,0034,4.2,3.7244848484848485
2025-03-26,0034,4.2,3.8584583333333335
2025-03-26,0034,4.2,3.2151666666666667
2025-03-26,0034,4.2,3.1815192307692306
2025-03-26,0034,4.2,3.3948541666666667
2025-03-29,0034,11,10.479763157894737
2025-03-29,0034,11,8.371
2025-03-29,0034,11,9.0884
2025-03-29,0034,11,9.182857142857143
2025-03-29,0034,11,9.58882
2025-04-01,0034,3.9,3.97788
2025-04-01,0034,3.9,2.778875
2025-04-01,0034,3.9,3.1638965517241378
2025-04-01,0034,3.9,2.94259649122807
2025-04-01,0034,3.9,2.946510204081633
2025-04-04,0034,4.4,3.21896
2025-04-04,0034,4.4,3.3966153846153846
2025-04-04,0034,4.4,2.0785151515151514
2025-04-04,0034,4.4,2.6981964285714284
2025-04-04,0034,4.4,2.486375
2025-04-07,0034,5.9,6.776590909090909
2025-04-07,0034,5.9,8.30952380952381
2025-04-07,0034,5.9,7.364947368421053
2025-04-07,0034,5.9,6.230894736842106
2025-04-07,0034,5.9,5.836978723404256
2025-04-10,0034,8.9,10.767764705882353
2025-04-10,0034,8.9,12.933349999999999
2025-04-10,0034,8.9,20.170666666666666
2025-04-10,0034,8.9,17.081087719298246
2025-04-10,0034,8.9,12.128041666666666
2025-04-13,0034,7.2,7.496103448275862
2025-04-13,0034,7.2,10.009941176470589
2025-04-13,0034,7.2,12.264513513513513
2025-04-13,0034,7.2,6.687945454545455
2025-04-13,0034,7.2,6.418530612244897
2025-04-16,0034,4.2,3.311
2025-04-16,0034,4.2,2.405851851851852
2025-04-16,0034,4.2,2.7971290322580646
2025-04-16,0034,4.2,2.758111111111111
2025-04-16,0034,4.2,2.8886530612244896
2025-04-19,0034,8.8,11.20312
2025-04-19,0034,8.8,11.568181818181818
2025-04-19,0034,8.8,9.921351351351351
2025-04-19,0034,8.8,10.258735849056603
2025-04-19,0034,8.8,10.517212765957447
2025-04-22,0034,3.7,2.27109375
2025-04-22,0034,3.7,2.2245333333333335
2025-04-22,0034,3.7,1.8165200000000001
2025-04-22,0034,3.7,1.996125
2025-04-22,0034,3.7,2.2256666666666667
2025-04-25,0034,5.5,5.163666666666667
2025-04-25,0034,5.5,5.582133333333333
2025-04-25,0034,5.5,5.424529411764706
2025-04-25,0034,5.5,5.048321428571429
2025-04-25,0034,5.5,4.640051282051282
2025-04-28,0034,4.3,3.7013333333333334
2025-04-28,0034,4.3,5.473484848484849
2025-04-28,0034,4.3,3.3599166666666664
2025-04-28,0034,4.3,3.724696428571429
2025-04-28,0034,4.3,2.4941632653061228
2025-05-01,0034,6.8,4.387
2025-05-01,0034,6.8,5.9004375
2025-05-01,0034,6.8,5.0045
2025-05-01,0034,6.8,4.326890625
2025-05-01,0034,6.8,4.140808510638299
2024-11-05,0038,6.4,3.7235714285714288
2024-11-08,0038,4.45,9.996294117647059
2024-11-11,0038,2.95,7.4526
2024-11-14,0038,8.15,7.447217391304348
2024-11-14,0038,8.15,4.76138
2024-11-14,0038,8.15,13.1867
2024-11-17,0038,9.75,15.55337037037037
2024-11-17,0038,9.75,14.075425000000001
2024-11-17,0038,9.75,15.067324324324325
2024-11-20,0038,6.65,14.141113207547171
2024-11-20,0038,6.65,19.040392857142855
2024-11-20,0038,6.65,13.356304347826088
2024-11-23,0038,1.5,2.467
2024-11-23,0038,1.5,1.6677142857142857
2024-11-23,0038,1.5,2.0450666666666666
2024-11-26,0038,4.45,11.199240740740741
2024-11-26,0038,4.45,11.77795744680851
2024-11-26,0038,4.45,9.486952380952381
2024-11-29,0038,6.45,9.56075925925926
2024-11-29,0038,6.45,7.958259259259259
2024-11-29,0038,6.45,7.187793103448276
2024-12-02,0038,8.25,11.20798113207547
2024-12-02,0038,8.25,9.941972972972973
2024-12-02,0038,8.25,9.993645161290322
2024-12-05,0038,2,6.396603773584905
2024-12-05,0038,2,6.808076923076923
2024-12-05,0038,2,7.501351351351351
2024-12-05,0038,2,5.900148148148149
2024-12-08,0038,9.850000000000001,6.325648148148148
2024-12-08,0038,9.850000000000001,7.208296296296297
2024-12-08,0038,9.850000000000001,6.733333333333333
2024-12-08,0038,9.850000000000001,5.833785714285714
2024-12-11,0038,8.4,30.884163265306118
2024-12-11,0038,8.4,35.56171698113208
2024-12-11,0038,8.4,25.849106382978725
2024-12-11,0038,8.4,23.283096774193545
2024-12-14,0038,12.600000000000001,10.028190476190476
2024-12-14,0038,12.600000000000001,10.46288888888889
2024-12-14,0038,12.600000000000001,9.763168831168832
2024-12-14,0038,12.600000000000001,9.048433333333334
2024-12-17,0038,8.25,11.997240740740741
2024-12-17,0038,8.25,11.317407407407407
2024-12-17,0038,8.25,7.32725
2024-12-17,0038,8.25,10.58695
2024-12-20,0038,8.9,19.383333333333333
2024-12-20,0038,8.9,21.47251851851852
2024-12-20,0038,8.9,17.969739999999998
2024-12-20,0038,8.9,16.709038461538462
2024-12-23,0038,9.4,6.701045454545455
2024-12-23,0038,9.4,6.85624074074074
2024-12-23,0038,9.4,7.293669724770642
2024-12-23,0038,9.4,7.519159999999999
2024-12-26,0038,11.2,14.115254545454546
2024-12-26,0038,11.2,15.350771929824562
2024-12-26,0038,11.2,13.550524390243902
2024-12-26,0038,11.2,13.634555555555556
2024-12-29,0038,6.45,15.872981132075472
2024-12-29,0038,6.45,13.864625
2024-12-29,0038,6.45,14.724280373831773
2024-12-29,0038,6.45,17.71557142857143
2025-01-01,0038,2.45,11.461711538461538
2025-01-01,0038,2.45,11.728603773584904
2025-01-01,0038,2.45,9.655097560975609
2025-01-01,0038,2.45,7.31178125
2025-01-04,0038,3.15,2.5532500000000002
2025-01-04,0038,3.15,3.7102105263157896
2025-01-04,0038,3.15,2.565243243243243
2025-01-04,0038,3.15,2.3179666666666665
2025-01-07,0038,1.65,2.494943396226415
2025-01-07,0038,1.65,2.621
2025-01-07,0038,1.65,2.272676470588235
2025-01-07,0038,1.65,1.8463928571428572
2025-01-10,0038,24.950000000000003,17.30351851851852
2025-01-10,0038,24.950000000000003,14.78287037037037
2025-01-10,0038,24.950000000000003,12.047433333333334
2025-01-10,0038,24.950000000000003,12.361739130434783
