Date,EPA_Site,PM_EPA,PM_CinC
2024-11-02,0045,4.695833333333334,4.037333333333333
2024-11-05,0045,6.283333333333333,5.143
2024-11-08,0045,7.547826086956522,9.412333333333333
2024-11-08,0045,7.547826086956522,9.791333333333334
2024-11-08,0045,7.547826086956522,8.76873076923077
2024-11-11,0045,4.304166666666666,6.1905
2024-11-11,0045,4.304166666666666,6.024979591836734
2024-11-11,0045,4.304166666666666,4.681846153846154
2024-11-14,0045,3.8041666666666667,3.7721111111111107
2024-11-14,0045,3.8041666666666667,4.579586956521739
2024-11-14,0045,3.8041666666666667,16.457652173913043
2024-11-17,0045,8.370833333333334,11.10890909090909
2024-11-17,0045,8.370833333333334,9.809884615384615
2024-11-20,0045,5.520833333333333,1.7440000000000002
2024-11-20,0045,5.520833333333333,9.284512195121952
2024-11-20,0045,5.520833333333333,22.76741666666667
2024-11-23,0045,2.441666666666667,2.929826086956522
2024-11-23,0045,2.441666666666667,2.4860408163265304
2024-11-23,0045,2.441666666666667,2.3085
2024-11-26,0045,8.588888888888889,18.01193333333333
2024-11-26,0045,8.588888888888889,12.67034693877551
2024-11-26,0045,8.588888888888889,14.187499999999998
2024-11-28,0045,6.416666666666667,20.2885
2024-11-28,0045,6.416666666666667,12.73870588235294
2024-11-28,0045,6.416666666666667,11.676192307692308
2024-11-29,0045,8.179166666666667,9.796444444444445
2024-11-29,0045,8.179166666666667,9.450418181818181
2024-11-29,0045,8.179166666666667,9.663923076923076
2024-12-02,0045,10.354166666666666,8.959222222222222
2024-12-02,0045,10.354166666666666,12.431860465116278
2024-12-02,0045,10.354166666666666,9.760521739130434
2024-12-04,0045,11.9,12.37490909090909
2024-12-04,0045,11.9,15.3674
2024-12-04,0045,11.9,13.93404347826087
2024-12-05,0045,4.041666666666667,10.439777777777778
2024-12-05,0045,4.041666666666667,6.974363636363636
2024-12-05,0045,4.041666666666667,7.42025806451613
2024-12-06,0045,5.370833333333334,4.8755
2024-12-06,0045,5.370833333333334,4.86146511627907
2024-12-06,0045,5.370833333333334,4.286352941176471
2024-12-07,0045,7.05,4.614888888888889
2024-12-07,0045,7.05,5.4784893617021275
2024-12-07,0045,7.05,4.599695652173914
2024-12-08,0045,8.716666666666667,6.019714285714286
2024-12-08,0045,8.716666666666667,7.33609756097561
2024-12-08,0045,8.716666666666667,6.773359999999999
2024-12-11,0045,9.821739130434782,23.946
2024-12-11,0045,9.821739130434782,21.291040000000002
2024-12-11,0045,9.821739130434782,22.703576923076923
2024-12-14,0045,10.533333333333333,10.134636363636364
2024-12-14,0045,10.533333333333333,9.001617021276596
2024-12-14,0045,10.533333333333333,6.37
2024-12-17,0045,11.7125,11.420111111111112
2024-12-17,0045,11.7125,11.524040816326531
2024-12-17,0045,11.7125,11.368777777777778
2024-12-20,0045,9.858333333333333,22.6755
2024-12-20,0045,9.858333333333333,17.63648
2024-12-20,0045,9.858333333333333,16.20408695652174
2024-12-23,0045,7.375,7.0725454545454545
2024-12-23,0045,7.375,6.552208333333334
2024-12-23,0045,7.375,6.970411764705882
2024-12-26,0045,9.8875,18.677333333333333
2024-12-26,0045,9.8875,13.6586
2024-12-26,0045,9.8875,16.50433333333333
2024-12-28,0045,5.145833333333333,6.105857142857143
2024-12-28,0045,5.145833333333333,6.431038461538462
2024-12-28,0045,5.145833333333333,7.705571428571428
2024-12-29,0045,3.920833333333333,8.472285714285714
2024-12-29,0045,3.920833333333333,7.784916666666667
2024-12-29,0045,3.920833333333333,7.21348275862069
2025-01-01,0045,5.433333333333334,12.833400000000001
2025-01-01,0045,5.433333333333334,8.847480769230769
2025-01-01,0045,5.433333333333334,8.002363636363636
2025-01-04,0045,5.304166666666666,3.1896
2025-01-04,0045,5.304166666666666,2.753846153846154
2025-01-04,0045,5.304166666666666,3.0635365853658536
2025-01-05,0045,9.179166666666667,6.239272727272727
2025-01-05,0045,9.179166666666667,8.381192307692308
2025-01-05,0045,9.179166666666667,7.554457142857143
2025-01-07,0045,3.5083333333333333,2.021916666666667
2025-01-07,0045,3.5083333333333333,2.7537254901960786
2025-01-07,0045,3.5083333333333333,2.6974285714285715
2025-01-10,0045,17.6625,18.5875
2025-01-10,0045,17.6625,15.242690909090909
2025-01-10,0045,17.6625,13.412645161290323
2025-01-13,0045,6.183333333333334,16.224
2025-01-13,0045,6.183333333333334,8.748608695652173
2025-01-13,0045,6.183333333333334,6.19959375
2025-01-16,0045,16.866666666666667,19.732666666666667
2025-01-16,0045,16.866666666666667,18.5985
2025-01-16,0045,16.866666666666667,14.83712
2025-01-19,0045,3.1791666666666667,1.98625
2025-01-19,0045,3.1791666666666667,2.356866666666667
2025-01-19,0045,3.1791666666666667,2.6648181818181818
2025-01-22,0045,8.604166666666666,3.433090909090909
2025-01-22,0045,8.604166666666666,6.0727
2025-01-22,0045,8.604166666666666,4.017869565217391
2025-01-23,0045,10.6,9.059545454545455
2025-01-23,0045,10.6,8.0292
2025-01-23,0045,10.6,6.614576923076923
2025-01-25,0045,14.725,10.434818181818182
2025-01-25,0045,14.725,13.666814814814815
2025-01-25,0045,14.725,12.149975
2025-01-28,0045,6.2625,8.7714
2025-01-28,0045,6.2625,4.8455625
2025-01-28,0045,6.2625,4.729916666666666
2025-01-31,0045,7.945833333333333,5.274611111111111
2025-01-31,0045,7.945833333333333,14.925333333333333
2025-02-03,0045,14.745833333333334,13.930846153846154
2025-02-03,0045,14.745833333333334,68.36316666666667
2025-02-06,0045,9.195833333333333,5.8965
2025-02-06,0045,9.195833333333333,17.115266666666667
2025-02-09,0045,9.608333333333334,14.5
2025-02-09,0045,9.608333333333334,10.265157894736841
2025-02-09,0045,9.608333333333334,14.951611111111111
2025-02-12,0045,14.308333333333334,19.0993
2025-02-12,0045,14.308333333333334,22.472324324324322
2025-02-12,0045,14.308333333333334,16.075833333333332
2025-02-15,0045,9.029166666666667,9.841857142857142
2025-02-15,0045,9.029166666666667,10.156038461538461
2025-02-15,0045,9.029166666666667,12.689777777777778
2025-02-18,0045,5.616666666666666,3.7535
2025-02-18,0045,5.616666666666666,2.8363673469387756
2025-02-18,0045,5.616666666666666,4.28505
2025-02-21,0045,5.9750000000000005,2.9465000000000003
2025-02-21,0045,5.9750000000000005,3.0004
2025-02-21,0045,5.9750000000000005,3.8455263157894737
