Date,EPA_Site,PM_EPA,PM_CinC
2025-04-10,0034,6.683333333333334,17.081087719298246
2025-04-10,0034,6.683333333333334,12.128041666666666
2025-04-11,0034,7.779166666666667,14.398186046511627
2025-04-11,0034,7.779166666666667,15.88484375
2025-04-11,0034,7.779166666666667,15.331117647058823
2025-04-11,0034,7.779166666666667,15.045934426229508
2025-04-11,0034,7.779166666666667,13.220086956521738
2025-04-13,0034,6.3,7.496103448275862
2025-04-13,0034,6.3,10.009941176470589
2025-04-13,0034,6.3,12.264513513513513
2025-04-13,0034,6.3,6.687945454545455
2025-04-13,0034,6.3,6.418530612244897
2025-04-16,0034,3.8833333333333333,3.311
2025-04-16,0034,3.8833333333333333,2.405851851851852
2025-04-16,0034,3.8833333333333333,2.7971290322580646
2025-04-16,0034,3.8833333333333333,2.758111111111111
2025-04-16,0034,3.8833333333333333,2.8886530612244896
2025-04-19,0034,8.2625,11.20312
2025-04-19,0034,8.2625,11.568181818181818
2025-04-19,0034,8.2625,9.921351351351351
2025-04-19,0034,8.2625,10.258735849056603
2025-04-19,0034,8.2625,10.517212765957447
2025-04-22,0034,2.6208333333333336,2.27109375
2025-04-22,0034,2.6208333333333336,2.2245333333333335
2025-04-22,0034,2.6208333333333336,1.8165200000000001
2025-04-22,0034,2.6208333333333336,1.996125
2025-04-22,0034,2.6208333333333336,2.2256666666666667
2025-04-25,0034,4.7625,5.163666666666667
2025-04-25,0034,4.7625,5.582133333333333
2025-04-25,0034,4.7625,5.424529411764706
2025-04-25,0034,4.7625,5.048321428571429
2025-04-25,0034,4.7625,4.640051282051282
2025-04-26,0034,4.108333333333333,9.028307692307692
2025-04-26,0034,4.108333333333333,12.749826086956523
2025-04-26,0034,4.108333333333333,22.106048780487804
2025-04-26,0034,4.108333333333333,12.80329411764706
2025-04-26,0034,4.108333333333333,8.748333333333333
2025-04-28,0034,3.6083333333333334,3.7013333333333334
2025-04-28,0034,3.6083333333333334,5.473484848484849
2025-04-28,0034,3.6083333333333334,3.3599166666666664
2025-04-28,0034,3.6083333333333334,3.724696428571429
2025-04-28,0034,3.6083333333333334,2.4941632653061228
2025-04-30,0034,1.8916666666666666,2.1031612903225807
2025-04-30,0034,1.8916666666666666,3.106133333333333
2025-04-30,0034,1.8916666666666666,1.8900967741935484
2025-04-30,0034,1.8916666666666666,2.0845636363636366
2025-04-30,0034,1.8916666666666666,2.569591836734694
2025-05-01,0034,5.220833333333333,4.387
2025-05-01,0034,5.220833333333333,5.9004375
2025-05-01,0034,5.220833333333333,5.0045
2025-05-01,0034,5.220833333333333,4.326890625
2025-05-01,0034,5.220833333333333,4.140808510638299
2024-11-05,0038,6.4125000000000005,3.7235714285714288
2024-11-08,0038,6.6625000000000005,9.996294117647059
2024-11-11,0038,3.4130434782608696,7.4526
2024-11-14,0038,6.741666666666666,7.447217391304348
2024-11-14,0038,6.741666666666666,4.76138
2024-11-14,0038,6.741666666666666,13.1867
2024-11-17,0038,10.183333333333334,15.55337037037037
2024-11-17,0038,10.183333333333334,14.075425000000001
2024-11-17,0038,10.183333333333334,15.067324324324325
2024-11-20,0038,7.391666666666667,14.141113207547171
2024-11-20,0038,7.391666666666667,19.040392857142855
2024-11-20,0038,7.391666666666667,13.356304347826088
2024-11-23,0038,1.8916666666666666,2.467
2024-11-23,0038,1.8916666666666666,1.6677142857142857
2024-11-23,0038,1.8916666666666666,2.0450666666666666
2024-11-26,0038,5.7,11.199240740740741
2024-11-26,0038,5.7,11.77795744680851
2024-11-26,0038,5.7,9.486952380952381
2024-11-28,0038,6.145833333333333,14.776176470588235
2024-11-28,0038,6.145833333333333,11.869170212765958
2024-11-28,0038,6.145833333333333,13.934692307692307
2024-11-29,0038,7.55,9.56075925925926
2024-11-29,0038,7.55,7.958259259259259
2024-11-29,0038,7.55,7.187793103448276
2024-12-02,0038,9.1875,11.20798113207547
2024-12-02,0038,9.1875,9.941972972972973
2024-12-02,0038,9.1875,9.993645161290322
2024-12-04,0038,12.270833333333334,14.593733333333335
2024-12-04,0038,12.270833333333334,16.10023076923077
2024-12-04,0038,12.270833333333334,13.427448979591837
2024-12-04,0038,12.270833333333334,13.654433333333333
2024-12-05,0038,3.275,6.396603773584905
2024-12-05,0038,3.275,6.808076923076923
2024-12-05,0038,3.275,7.501351351351351
2024-12-05,0038,3.275,5.900148148148149
2024-12-06,0038,5.030434782608696,4.873814814814815
2024-12-06,0038,5.030434782608696,5.1601960784313725
2024-12-06,0038,5.030434782608696,4.893166666666667
2024-12-06,0038,5.030434782608696,4.231481481481481
2024-12-07,0038,7.429166666666667,4.261222222222222
2024-12-07,0038,7.429166666666667,5.101375
2024-12-07,0038,7.429166666666667,4.52163829787234
2024-12-07,0038,7.429166666666667,5.102133333333334
2024-12-08,0038,9.679166666666667,6.325648148148148
2024-12-08,0038,9.679166666666667,7.208296296296297
2024-12-08,0038,9.679166666666667,6.733333333333333
2024-12-08,0038,9.679166666666667,5.833785714285714
2024-12-11,0038,8.775,30.884163265306118
2024-12-11,0038,8.775,35.56171698113208
2024-12-11,0038,8.775,25.849106382978725
2024-12-11,0038,8.775,23.283096774193545
2024-12-14,0038,12.116666666666667,10.028190476190476
2024-12-14,0038,12.116666666666667,10.46288888888889
2024-12-14,0038,12.116666666666667,9.763168831168832
2024-12-14,0038,12.116666666666667,9.048433333333334
2024-12-17,0038,9.6625,11.997240740740741
2024-12-17,0038,9.6625,11.317407407407407
2024-12-17,0038,9.6625,7.32725
2024-12-17,0038,9.6625,10.58695
2024-12-20,0038,9.887500000000001,19.383333333333333
2024-12-20,0038,9.887500000000001,21.47251851851852
2024-12-20,0038,9.887500000000001,17.969739999999998
2024-12-20,0038,9.887500000000001,16.709038461538462
2024-12-23,0038,10.433333333333334,6.701045454545455
2024-12-23,0038,10.433333333333334,6.85624074074074
2024-12-23,0038,10.433333333333334,7.293669724770642
2024-12-23,0038,10.433333333333334,7.519159999999999
2024-12-26,0038,11.991666666666667,14.115254545454546
2024-12-26,0038,11.991666666666667,15.350771929824562
2024-12-26,0038,11.991666666666667,13.550524390243902
2024-12-26,0038,11.991666666666667,13.634555555555556
2024-12-28,0038,6.4125,6.460603773584906
2024-12-28,0038,6.4125,6.590403846153847
2024-12-28,0038,6.4125,7.423453488372093
2024-12-28,0038,6.4125,7.786538461538461
2024-12-29,0038,6.308333333333333,15.872981132075472
2024-12-29,0038,6.308333333333333,13.864625
2024-12-29,0038,6.308333333333333,14.724280373831773
2024-12-29,0038,6.308333333333333,17.71557142857143
2025-01-01,0038,3.8458333333333337,11.461711538461538
2025-01-01,0038,3.8458333333333337,11.728603773584904
2025-01-01,0038,3.8458333333333337,9.655097560975609
2025-01-01,0038,3.8458333333333337,7.31178125
2025-01-04,0038,3.6333333333333333,2.5532500000000002
2025-01-04,0038,3.6333333333333333,3.7102105263157896
2025-01-04,0038,3.6333333333333333,2.565243243243243
2025-01-04,0038,3.6333333333333333,2.3179666666666665
2025-01-05,0038,11.479166666666666,7.490037735849056
2025-01-05,0038,11.479166666666666,9.126075471698114
2025-01-05,0038,11.479166666666666,7.398990476190476
2025-01-05,0038,11.479166666666666,5.9878
2025-01-07,0038,2.8708333333333336,2.494943396226415
2025-01-07,0038,2.8708333333333336,2.621
2025-01-07,0038,2.8708333333333336,2.272676470588235
2025-01-07,0038,2.8708333333333336,1.8463928571428572
2025-01-10,0038,24.420833333333334,17.30351851851852
2025-01-10,0038,24.420833333333334,14.78287037037037
2025-01-10,0038,24.420833333333334,12.047433333333334
2025-01-10,0038,24.420833333333334,12.361739130434783
2025-01-13,0038,6.641666666666667,7.460788461538462
2025-01-13,0038,6.641666666666667,8.60135294117647
2025-01-13,0038,6.641666666666667,7.356438356164384
2025-01-13,0038,6.641666666666667,7.612033333333334
2025-01-16,0038,18.329166666666666,19.360396226415094
2025-01-16,0038,18.329166666666666,20.58227777777778
2025-01-16,0038,18.329166666666666,16.11615873015873
2025-01-16,0038,18.329166666666666,16.68544
2025-01-19,0038,2.8625000000000003,2.5816666666666666
2025-01-19,0038,2.8625000000000003,3.67766
2025-01-19,0038,2.8625000000000003,2.927864864864865
2025-01-19,0038,2.8625000000000003,2.884081081081081
2025-01-22,0038,14.341666666666667,3.83648
2025-01-22,0038,14.341666666666667,5.0844
2025-01-22,0038,14.341666666666667,3.997723404255319
2025-01-22,0038,14.341666666666667,2.118344827586207
2025-01-23,0038,11.620833333333334,8.471
2025-01-23,0038,11.620833333333334,10.79375
2025-01-23,0038,11.620833333333334,6.222753623188406
2025-01-23,0038,11.620833333333334,9.40068
2025-01-25,0038,16.704166666666666,12.849685185185185
2025-01-25,0038,16.704166666666666,15.019052631578948
2025-01-25,0038,16.704166666666666,14.16116
2025-01-25,0038,16.704166666666666,11.541826086956522
2025-01-28,0038,5.995652173913044,4.598692307692308
2025-01-28,0038,5.995652173913044,5.94464705882353
2025-01-28,0038,5.995652173913044,5.245923076923077
2025-01-28,0038,5.995652173913044,4.313422222222222
2025-01-31,0038,14.245833333333332,22.07065217391304
2025-01-31,0038,14.245833333333332,25.629227272727277
2025-01-31,0038,14.245833333333332,13.882882352941175
2025-01-31,0038,14.245833333333332,13.387619047619049
2025-02-03,0038,17.5375,44.8342037037037
2025-02-03,0038,17.5375,47.26081132075472
2025-02-03,0038,17.5375,65.95328395061728
2025-02-03,0038,17.5375,41.095666666666666
2025-02-06,0038,9,9.921153846153846
2025-02-06,0038,9,19.527471698113207
2025-02-06,0038,9,13.486
2025-02-06,0038,9,21.81058064516129
2025-02-09,0038,8.404166666666667,9.097999999999999
2025-02-09,0038,8.404166666666667,20.041767857142855
2025-02-09,0038,8.404166666666667,20.635934782608697
2025-02-09,0038,8.404166666666667,17.551000000000002
2025-02-12,0038,16.904166666666665,30.02001923076923
2025-02-12,0038,16.904166666666665,22.338830985915493
2025-02-12,0038,16.904166666666665,19.84436363636364
2025-02-15,0038,12.579166666666667,18.833147540983607
2025-02-15,0038,12.579166666666667,13.174105882352942
2025-02-15,0038,12.579166666666667,15.625714285714286
2025-02-18,0038,5.345833333333333,3.602462962962963
2025-02-18,0038,5.345833333333333,3.7127037037037036
2025-02-18,0038,5.345833333333333,3.830974358974359
2025-02-18,0038,5.345833333333333,2.8351304347826085
2025-02-21,0038,5.987499999999999,3.4054363636363636
2025-02-21,0038,5.987499999999999,3.3504423076923078
2025-02-21,0038,5.987499999999999,4.06775
2025-02-21,0038,5.987499999999999,2.622037037037037
2025-02-24,0038,11.963636363636363,12.590981818181817
2025-02-24,0038,11.963636363636363,12.85915909090909
2025-02-24,0038,11.963636363636363,12.241037037037037
2025-02-24,0038,11.963636363636363,10.819090909090908
2025-02-27,0038,14.320833333333333,47.24823404255319
2025-02-27,0038,14.320833333333333,32.963521739130435
2025-02-27,0038,14.320833333333333,48.95328985507246
2025-02-27,0038,14.320833333333333,81.17715909090909
2025-03-02,0038,4.1875,3.0363333333333333
2025-03-02,0038,4.1875,3.15854
2025-03-02,0038,4.1875,3.38011320754717
2025-03-02,0038,4.1875,3.108030303030303
2025-03-03,0038,8.7875,6.7218333333333335
2025-03-03,0038,8.7875,7.760659090909091
2025-03-03,0038,8.7875,7.235298245614035
2025-03-03,0038,8.7875,6.139826086956521
2025-03-05,0038,5.795833333333333,4.422977272727273
2025-03-05,0038,5.795833333333333,5.059266666666667
2025-03-05,0038,5.795833333333333,4.93475
2025-03-05,0038,5.795833333333333,5.764739130434783
2025-03-08,0038,4.2875,18.467185185185187
2025-03-08,0038,4.2875,11.550230769230767
2025-03-08,0038,4.2875,16.266489795918368
2025-03-08,0038,4.2875,11.27025
2025-03-11,0038,6.2,5.979613636363636
2025-03-11,0038,6.2,5.7264067796610165
