"device_eui","date","your_pm25","jerry_pm25","difference","match_status"
"0004A30B00085575",2024-12-26,13.6586,13.586125,0.0724750000000007,"Match"
"0004A30B00085575",2024-12-27,12.9372745098039,12.839976744186,0.0972977656179221,"Match"
"0004A30B00085575",2024-12-28,6.43103846153846,6.45697777777777,0.0259393162393087,"Match"
"0004A30B00085575",2024-12-29,7.78491666666667,8.24041935483871,0.455502688172044,"Match"
"0004A30B00085575",2024-12-30,5.7209375,5.67940476190476,0.0415327380952402,"Match"
"0004A30B00085575",2024-12-31,9.74883333333333,9.73927659574468,0.00955673758865316,"Match"
"0004A30B00085575",2025-01-01,8.84748076923077,8.50468888888889,0.342791880341879,"Match"
"0004A30B00085575",2025-01-02,9.37255102040816,9.45993023255814,0.0873792121499779,"Match"
"0004A30B00085575",2025-01-03,12.3712941176471,12.7832666666666,0.41197254901954,"Match"
"0004A30B00085575",2025-01-04,2.75384615384615,2.75025,0.00359615384615397,"Match"
"0004A30B00085575",2025-01-05,8.38119230769231,8.36224444444444,0.0189478632478668,"Match"
"0004A30B00085575",2025-01-06,8.02581632653061,8.16614634146341,0.140330014932799,"Match"
"0004A30B00085575",2025-01-07,2.75372549019608,2.819,0.0652745098039214,"Match"
"0004A30B00085575",2025-01-08,3.23215909090909,3.31538461538461,0.0832255244755187,"Match"
"0004A30B00085575",2025-01-09,2.9145652173913,2.84161538461538,0.0729498327759242,"Match"
"0004A30B00085575",2025-01-10,15.2426909090909,15.2692291666666,0.026538257575691,"Match"
"0004A30B00085575",2025-01-11,33.0124285714286,32.6032380952381,0.409190476190474,"Match"
"0004A30B00085575",2025-01-12,28.6988867924528,28.8529782608695,0.154091468416667,"Match"
"0004A30B00085575",2025-01-13,8.74860869565217,8.87582926829268,0.127220572640507,"Match"
"0004A30B00085575",2025-01-14,6.18695652173913,6.13495,0.0520065217391306,"Match"
"0004A30B00085575",2025-01-15,7.15670833333333,7.39223809523809,0.235529761904756,"Match"
