station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
BKL,2023-01-01T00:40:00Z,40,38,92.48,240,9,0,29.92,NA,1.25,NA,OVC,NA,NA,NA,300,NA,NA,NA,BR,NA,NA,NA,NA,NA,NA,33.34,KBKL 010040Z 24009KT 1 1/4SM BR OVC003 04/03 A2992 RMK AO2 T00440033,NA
BKL,2023-01-01T00:53:00Z,39,38,95.78,250,7,0,29.92,1013.3,2.5,NA,OVC,NA,NA,NA,300,NA,NA,NA,BR,NA,NA,NA,NA,NA,NA,33.31,KBKL 010053Z 25007KT 2 1/2SM BR OVC003 04/03 A2992 RMK AO2 SLP133 T00390033,NA
BKL,2023-01-01T01:03:00Z,39,38,95.78,250,7,0,29.92,NA,3,NA,OVC,NA,NA,NA,300,NA,NA,NA,BR,NA,NA,NA,NA,NA,NA,33.31,KBKL 010103Z 25007KT 3SM BR OVC003 04/03 A2992 RMK AO2 CIG 002V006 T00390033,NA
BKL,2023-01-01T01:13:00Z,39,38,95.78,250,7,0,29.93,NA,3,NA,OVC,NA,NA,NA,500,NA,NA,NA,BR,NA,NA,NA,NA,NA,NA,33.31,KBKL 010113Z 25007KT 3SM BR OVC005 04/03 A2993 RMK AO2 T00390033,NA
BKL,2023-01-01T01:53:00Z,39,38,95.78,240,4,0,29.93,1013.9,3,NA,OVC,NA,NA,NA,600,NA,NA,NA,BR,NA,NA,NA,NA,NA,NA,35.59,KBKL 010153Z 24004KT 3SM BR OVC006 04/03 A2993 RMK AO2 SLP139 T00390033,NA
BKL,2023-01-01T02:53:00Z,39,37,92.45,250,4,0,29.94,1014,4,NA,BKN,OVC,NA,NA,700,1300,NA,NA,BR,NA,NA,NA,NA,NA,NA,35.59,KBKL 010253Z 25004KT 4SM BR BKN007 OVC013 04/03 A2994 RMK AO2 CIG 006V011 SLP140 T00390028 53006,NA
BKL,2023-01-01T03:53:00Z,39,37,92.45,230,4,0,29.95,1014.4,4,NA,OVC,NA,NA,NA,900,NA,NA,NA,BR,NA,NA,NA,NA,NA,NA,35.59,KBKL 010353Z 23004KT 4SM BR OVC009 04/03 A2995 RMK AO2 SLP144 T00390028,NA
BKL,2023-01-01T04:00:00Z,39,37,92.45,240,4,0,29.95,NA,4,NA,OVC,NA,NA,NA,1200,NA,NA,NA,BR,NA,NA,NA,NA,NA,NA,35.59,KBKL 010400Z AUTO 24004KT 4SM BR OVC012 04/03 A2995 RMK AO2 T00390028,NA
BKL,2023-01-01T04:53:00Z,39,36,88.87,250,6,0,29.96,1014.9,4,NA,OVC,NA,NA,NA,900,NA,NA,NA,BR,NA,NA,NA,NA,NA,NA,33.96,KBKL 010453Z AUTO 25006KT 4SM BR OVC009 04/02 A2996 RMK AO2 SLP149 T00390022 401330039,NA
BKL,2023-01-01T05:53:00Z,39,36,88.87,270,3,0,29.95,1014.4,6,NA,OVC,NA,NA,NA,1000,NA,NA,NA,BR,NA,NA,NA,NA,NA,NA,36.69,KBKL 010553Z AUTO 27003KT 6SM BR OVC010 04/02 A2995 RMK AO2 SLP144 T00390022 10044 20039 50004,NA
BKL,2023-01-01T06:53:00Z,39,36,88.87,230,4,0,29.95,1014.6,5,NA,OVC,NA,NA,NA,1000,NA,NA,NA,BR,NA,NA,NA,NA,NA,NA,35.59,KBKL 010653Z AUTO 23004KT 5SM BR OVC010 04/02 A2995 RMK AO2 SLP146 T00390022,NA
BKL,2023-01-01T07:53:00Z,40,36,85.81,0,0,0,29.96,1014.8,6,NA,OVC,NA,NA,NA,1000,NA,NA,NA,BR,NA,NA,NA,NA,NA,NA,39.9,KBKL 010753Z AUTO 00000KT 6SM BR OVC010 04/02 A2996 RMK AO2 SLP148 T00440022,NA
BKL,2023-01-01T08:53:00Z,41,36,82.22,210,6,0,29.94,1014.4,9,NA,OVC,NA,NA,NA,1200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.37,KBKL 010853Z AUTO 21006KT 9SM OVC012 05/02 A2994 RMK AO2 SLP144 T00500022 58002,NA
BKL,2023-01-01T09:53:00Z,39,36,88.87,0,0,0,29.96,1015,6,NA,OVC,NA,NA,NA,1200,NA,NA,NA,BR,NA,NA,NA,NA,NA,NA,39,KBKL 010953Z AUTO 00000KT 6SM BR OVC012 04/02 A2996 RMK AO2 SLP150 T00390022,NA
BKL,2023-01-01T10:53:00Z,40,36,85.81,230,6,0,29.98,1015.5,9,NA,OVC,NA,NA,NA,1300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.04,KBKL 011053Z AUTO 23006KT 9SM OVC013 04/02 A2998 RMK AO2 SLP155 T00440022,NA
BKL,2023-01-01T11:53:00Z,39,36,88.87,0,0,0,29.98,1015.4,6,NA,BKN,NA,NA,NA,1300,NA,NA,NA,BR,NA,NA,NA,NA,NA,NA,39,KBKL 011153Z AUTO 00000KT 6SM BR BKN013 04/02 A2998 RMK AO2 SLP154 70015 T00390022 10050 20039 50010,NA
BKL,2023-01-01T12:13:00Z,39,36,88.87,0,0,0,29.96,NA,7,NA,SCT,SCT,BKN,NA,1300,7000,12000,NA,NA,NA,NA,NA,NA,NA,NA,39,KBKL 011213Z AUTO 00000KT 7SM SCT013 SCT070 BKN120 04/02 A2996 RMK AO2 T00390022,NA
BKL,2023-01-01T12:53:00Z,41,37,85.54,0,0,0,29.95,1014.6,7,NA,SCT,BKN,NA,NA,10000,12000,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,KBKL 011253Z AUTO 00000KT 7SM SCT100 BKN120 05/03 A2995 RMK AO2 SLP146 T00500028,NA
BKL,2023-01-01T13:53:00Z,40,36,85.81,70,4,0,29.96,1014.9,6,NA,BKN,NA,NA,NA,11000,NA,NA,NA,BR,NA,NA,NA,NA,NA,NA,36.65,KBKL 011353Z 07004KT 6SM BR BKN110 04/02 A2996 RMK AO2 SLP149 T00440022,NA
BKL,2023-01-01T14:53:00Z,43,38,82.04,160,10,0,29.96,1014.9,6,NA,FEW,BKN,OVC,NA,2000,9000,11000,NA,HZ,NA,NA,NA,NA,NA,NA,36.76,KBKL 011453Z 16010KT 6SM HZ FEW020 BKN090 OVC110 06/03 A2996 RMK AO2 SLP149 T00610033 55005,NA
BKL,2023-01-01T15:08:00Z,43,38,82.04,160,11,0,29.96,NA,5,NA,BKN,OVC,NA,NA,1600,9000,NA,NA,-RA,NA,NA,NA,NA,NA,NA,36.37,KBKL 011508Z COR 16011KT 5SM -RA BKN016 OVC090 06/03 A2996 RMK AO2 T00610033,NA
BKL,2023-01-01T15:35:00Z,43,39,85.66,160,15,1e-4,29.95,NA,6,NA,SCT,BKN,OVC,NA,1600,2300,5000,NA,BR,NA,NA,NA,NA,NA,NA,35.04,KBKL 011535Z 16015KT 6SM BR SCT016 BKN023 OVC050 06/04 A2995 RMK AO2 RAB09E27 P0000 T00610039,NA
BKL,2023-01-01T15:53:00Z,44,39,82.12,160,12,1e-4,29.95,1014.6,7,19,BKN,BKN,OVC,NA,2900,3600,5000,NA,NA,NA,NA,NA,NA,NA,NA,37.4,KBKL 011553Z 16012G19KT 7SM BKN029 BKN036 OVC050 07/04 A2995 RMK AO2 RAB09E27 SLP146 P0000 T00670039,NA
BKL,2023-01-01T16:49:00Z,44.6,42.8,93.35,170,10,0,29.94,NA,4,NA,OVC,NA,NA,NA,1400,NA,NA,NA,BR,NA,NA,NA,NA,NA,NA,38.77,KBKL 011649Z 17010KT 4SM BR OVC014 07/06 A2994 RMK AO2,NA
BKL,2023-01-01T16:53:00Z,45,42,89.49,180,10,0,29.94,1014.3,4,NA,OVC,NA,NA,NA,1200,NA,NA,NA,BR,NA,NA,NA,NA,NA,NA,39.27,KBKL 011653Z 18010KT 4SM BR OVC012 07/06 A2994 RMK AO2 SLP143 T00720056,NA
BKL,2023-01-01T17:53:00Z,48,44,86.28,200,9,0,29.92,1013.4,9,NA,BKN,OVC,NA,NA,1000,1500,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.41,KBKL 011753Z 20009KT 9SM BKN010 OVC015 09/07 A2992 RMK AO2 CIG 008V013 SLP134 60000 T00890067 10089 20033 58011,NA
BKL,2023-01-01T18:53:00Z,50,44,80.06,210,10,0,29.91,1013.3,10,NA,OVC,NA,NA,NA,1500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,KBKL 011853Z 21010KT 10SM OVC015 10/07 A2991 RMK AO2 SLP133 T01000067,NA
BKL,2023-01-01T19:10:00Z,48,43,82.72,250,9,0,29.93,NA,10,NA,OVC,NA,NA,NA,1400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.41,KBKL 011910Z 25009KT 10SM OVC014 09/06 A2993 RMK AO2 T00890061,NA
BKL,2023-01-01T19:53:00Z,46,42,86.16,250,6,0,29.94,1014.3,10,NA,OVC,NA,NA,NA,1300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.39,KBKL 011953Z 25006KT 10SM OVC013 08/06 A2994 RMK AO2 SLP143 T00780056,NA
BKL,2023-01-01T20:53:00Z,45,41,85.77,240,4,0,29.96,1014.8,8,NA,OVC,NA,NA,NA,1300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.6,KBKL 012053Z 24004KT 8SM OVC013 07/05 A2996 RMK AO2 SLP148 T00720050 53015,NA
BKL,2023-01-01T21:01:00Z,45,42,89.49,230,4,0,29.97,NA,8,NA,OVC,NA,NA,NA,1500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.6,KBKL 012101Z 23004KT 8SM OVC015 07/06 A2997 RMK AO2 T00720056,NA
BKL,2023-01-01T21:53:00Z,45,42,89.49,220,4,0,29.99,1015.8,6,NA,OVC,NA,NA,NA,1300,NA,NA,NA,BR,NA,NA,NA,NA,NA,NA,42.6,KBKL 012153Z 22004KT 6SM BR OVC013 07/06 A2999 RMK AO2 SLP158 T00720056,NA
BKL,2023-01-01T22:43:00Z,44,42,92.62,240,3,0,30,NA,4,NA,OVC,NA,NA,NA,1500,NA,NA,NA,BR,NA,NA,NA,NA,NA,NA,42.52,KBKL 012243Z 24003KT 4SM BR OVC015 07/06 A3000 RMK AO2 T00670056,NA
BKL,2023-01-01T22:53:00Z,44,42,92.62,0,0,0,30.01,1016.5,4,NA,OVC,OVC,NA,NA,1700,1900,NA,NA,BR,NA,NA,NA,NA,NA,NA,44.1,KBKL 012253Z COR 00000KT 4SM BR OVC017 07/06 A3001 RMK AO2 SLP165 T00670056,NA
BKL,2023-01-01T23:53:00Z,44,41,88.77,0,0,1e-4,30.02,1017,4,NA,BKN,OVC,NA,NA,1000,1400,NA,NA,BR,NA,NA,NA,NA,NA,NA,44.1,KBKL 012353Z 00000KT 4SM BR BKN010 OVC014 07/05 A3002 RMK AO2 RAB08E17 CIG 008V013 SLP170 P0000 60000 T00670050 10100 20056 51021,NA
BKL,2023-01-02T00:53:00Z,48,45,89.29,210,5,0,30.03,1017.1,6,NA,OVC,NA,NA,NA,1400,NA,NA,NA,BR,NA,NA,NA,NA,NA,NA,45.4,KBKL 020053Z COR 21005KT 6SM BR OVC014 09/07 A3003 RMK AO2 SLP171 T00890072,NA
BKL,2023-01-02T01:14:00Z,48,46,92.74,190,6,0,30.03,NA,6,NA,OVC,NA,NA,NA,1400,NA,NA,NA,BR,NA,NA,NA,NA,NA,NA,44.8,KBKL 020114Z 19006KT 6SM BR OVC014 09/08 A3003 RMK AO2 T00890078,NA
BKL,2023-01-02T01:53:00Z,49,46,89.67,210,6,0,30.03,1017.3,8,NA,OVC,NA,NA,NA,2900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.88,KBKL 020153Z COR 21006KT 8SM OVC029 09/08 A3003 RMK AO2 SLP173 T00940078,NA
BKL,2023-01-02T02:00:00Z,49,46,89.67,210,8,0,30.04,NA,9,NA,OVC,NA,NA,NA,2900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.93,KBKL 020200Z 21008KT 9SM OVC029 09/08 A3004 RMK AO2 T00940078,NA
BKL,2023-01-02T02:53:00Z,49,46,89.67,210,10,0,30.03,1017.3,10,NA,OVC,NA,NA,NA,2900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.16,KBKL 020253Z 21010KT 10SM OVC029 09/08 A3003 RMK AO2 SLP173 T00940078 50003,NA
BKL,2023-01-02T03:34:00Z,48,45,89.29,190,6,0,30.02,NA,9,NA,SCT,NA,NA,NA,2800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.8,KBKL 020334Z 19006KT 9SM SCT028 09/07 A3002 RMK AO2 T00890072,NA
BKL,2023-01-02T03:48:00Z,48.2,46.4,93.45,200,6,0,30.02,NA,9,NA,SCT,SCT,NA,NA,900,2800,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.04,KBKL 020348Z 20006KT 9SM SCT009 SCT028 09/08 A3002 RMK AO2,NA
BKL,2023-01-02T03:53:00Z,49,46,89.67,200,6,0,30.03,1017.1,9,NA,SCT,NA,NA,NA,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.88,KBKL 020353Z 20006KT 9SM SCT009 09/08 A3003 RMK AO2 SLP171 T00940078,NA
BKL,2023-01-02T04:53:00Z,49,46,89.67,220,8,0,30.04,1017.6,9,NA,SCT,NA,NA,NA,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.93,KBKL 020453Z 22008KT 9SM SCT009 09/08 A3004 RMK AO2 SLP176 T00940078 401000033,NA
BKL,2023-01-02T05:33:00Z,50,46,86.06,220,11,0,30.06,NA,9,NA,BKN,OVC,NA,NA,1400,11000,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,KBKL 020533Z AUTO 22011KT 9SM BKN014 OVC110 10/08 A3006 RMK AO2 T01000078,NA
BKL,2023-01-02T05:53:00Z,50,46,86.06,230,11,0,30.06,1018,9,NA,OVC,NA,NA,NA,1200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,KBKL 020553Z AUTO 23011KT 9SM OVC012 10/08 A3006 RMK AO2 SLP180 T01000078 10100 20067 53011,NA
BKL,2023-01-02T06:28:00Z,49,46,89.67,220,7,0,30.05,NA,7,NA,BKN,OVC,NA,NA,900,9500,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.38,KBKL 020628Z AUTO 22007KT 7SM BKN009 OVC095 09/08 A3005 RMK AO2 CIG 008V014 T00940078,NA
BKL,2023-01-02T06:53:00Z,49,46,89.67,240,5,0,30.05,1017.9,6,NA,BKN,BKN,OVC,NA,900,1700,10000,NA,BR,NA,NA,NA,NA,NA,NA,46.47,KBKL 020653Z AUTO 24005KT 6SM BR BKN009 BKN017 OVC100 09/08 A3005 RMK AO2 SLP179 T00940078,NA
BKL,2023-01-02T07:17:00Z,48,46,92.74,230,4,0,30.06,NA,5,NA,OVC,NA,NA,NA,1000,NA,NA,NA,BR,NA,NA,NA,NA,NA,NA,46.1,KBKL 020717Z AUTO 23004KT 5SM BR OVC010 09/08 A3006 RMK AO2 T00890078,NA
BKL,2023-01-02T07:41:00Z,49,46,89.67,230,5,0,30.06,NA,7,NA,OVC,NA,NA,NA,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.47,KBKL 020741Z AUTO 23005KT 7SM OVC009 09/08 A3006 RMK AO2 T00940078,NA
BKL,2023-01-02T07:53:00Z,49,46,89.67,240,5,0,30.06,1018,7,NA,OVC,NA,NA,NA,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.47,KBKL 020753Z AUTO 24005KT 7SM OVC009 09/08 A3006 RMK AO2 CIG 008V014 SLP180 T00940078,NA
BKL,2023-01-02T08:07:00Z,48,46,92.74,230,4,0,30.06,NA,7,NA,OVC,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.1,KBKL 020807Z AUTO 23004KT 7SM OVC010 09/08 A3006 RMK AO2 CIG 008V012 T00890078,NA
BKL,2023-01-02T08:43:00Z,49,46,89.67,230,5,0,30.06,NA,8,NA,OVC,NA,NA,NA,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.47,KBKL 020843Z AUTO 23005KT 8SM OVC009 09/08 A3006 RMK AO2 CIG 009V013 T00940078,NA
BKL,2023-01-02T08:53:00Z,49,46,89.67,240,4,0,30.06,1018.2,7,NA,OVC,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.16,KBKL 020853Z AUTO 24004KT 7SM OVC010 09/08 A3006 RMK AO2 CIG 008V014 SLP182 T00940078 53001,NA
BKL,2023-01-02T09:35:00Z,47,45,93.06,260,5,0,30.07,NA,4,NA,OVC,NA,NA,NA,900,NA,NA,NA,BR,NA,NA,NA,NA,NA,NA,44.09,KBKL 020935Z AUTO 26005KT 4SM BR OVC009 08/07 A3007 RMK AO2 CIG 008V013 T00830072,NA
BKL,2023-01-02T09:53:00Z,46,44,93.03,230,5,0,30.07,1018.6,3,NA,OVC,NA,NA,NA,900,NA,NA,NA,BR,NA,NA,NA,NA,NA,NA,43.02,KBKL 020953Z AUTO 23005KT 3SM BR OVC009 08/07 A3007 RMK AO2 SLP186 T00780067,NA
BKL,2023-01-02T10:53:00Z,46,44,93.03,220,3,0,30.07,1018.6,3,NA,OVC,NA,NA,NA,800,NA,NA,NA,BR,NA,NA,NA,NA,NA,NA,44.69,KBKL 021053Z AUTO 22003KT 3SM BR OVC008 08/07 A3007 RMK AO2 SLP186 T00780067,NA
BKL,2023-01-02T11:11:00Z,46,44,93.03,0,0,0,30.06,NA,2.5,NA,OVC,NA,NA,NA,700,NA,NA,NA,BR,NA,NA,NA,NA,NA,NA,46,KBKL 021111Z AUTO 00000KT 2 1/2SM BR OVC007 08/07 A3006 RMK AO2 T00780067,NA
BKL,2023-01-02T11:20:00Z,46,45,96.28,0,0,0,30.06,NA,3,NA,OVC,NA,NA,NA,600,NA,NA,NA,BR,NA,NA,NA,NA,NA,NA,46,KBKL 021120Z AUTO 00000KT 3SM BR OVC006 08/07 A3006 RMK AO2 T00780072,NA
BKL,2023-01-02T11:35:00Z,47,44,89.92,0,0,0,30.07,NA,2.5,NA,OVC,NA,NA,NA,600,NA,NA,NA,BR,NA,NA,NA,NA,NA,NA,46.9,KBKL 021135Z AUTO 00000KT 2 1/2SM BR OVC006 08/07 A3007 RMK AO2 T00830067,NA
BKL,2023-01-02T11:53:00Z,47,45,93.06,0,0,0,30.06,1018.3,3,NA,OVC,NA,NA,NA,800,NA,NA,NA,BR,NA,NA,NA,NA,NA,NA,46.9,KBKL 021153Z 00000KT 3SM BR OVC008 08/07 A3006 RMK AO2 CIG 002V011 SLP183 T00830072 10094 20072 50001,NA
BKL,2023-01-02T12:53:00Z,47,44,89.92,350,3,0,30.08,1018.7,1.5,NA,OVC,NA,NA,NA,1900,NA,NA,NA,BR,NA,NA,NA,NA,NA,NA,45.72,KBKL 021253Z 35003KT 1 1/2SM BR OVC019 08/07 A3008 RMK AO2 SLP187 T00830067,NA
BKL,2023-01-02T13:00:00Z,44,42,92.62,0,0,0,30.08,NA,3,NA,FEW,OVC,NA,NA,500,1700,NA,NA,BR,NA,NA,NA,NA,NA,NA,44.1,KBKL 021300Z 00000KT 3SM BR FEW005 OVC017 07/06 A3008 RMK AO2 T00670056,NA
BKL,2023-01-02T13:12:00Z,44,42,92.62,30,4,0,30.08,NA,0.25,NA,OVC,NA,NA,NA,1800,NA,NA,NA,FG,NA,NA,NA,NA,NA,NA,41.55,KBKL 021312Z 03004KT 1/4SM FG OVC018 07/06 A3008 RMK AO2 T00670056,NA
BKL,2023-01-02T13:19:00Z,44,42,92.62,40,4,0,30.08,NA,0.25,NA,FEW,BKN,OVC,NA,500,1500,2000,NA,FG,NA,NA,NA,NA,NA,NA,41.55,KBKL 021319Z 04004KT 1/4SM FG FEW005 BKN015 OVC020 07/06 A3008 RMK AO2 T00670056,NA
BKL,2023-01-02T13:43:00Z,45,43,92.65,50,4,0,30.08,NA,0.75,NA,FEW,BKN,OVC,NA,500,1500,2000,NA,BR,NA,NA,NA,NA,NA,NA,42.6,KBKL 021343Z 05004KT 3/4SM BR FEW005 BKN015 OVC020 07/06 A3008 RMK AO2 T00720061,NA
BKL,2023-01-02T13:53:00Z,46,44,93.03,0,0,0,30.08,1018.8,0.75,NA,FEW,BKN,OVC,NA,500,1500,2000,NA,BR,NA,NA,NA,NA,NA,NA,46,KBKL 021353Z 00000KT 3/4SM BR FEW005 BKN015 OVC020 08/07 A3008 RMK AO2 SLP188 T00780067,NA
BKL,2023-01-02T14:00:00Z,46,45,96.28,0,0,0,30.08,NA,2,NA,OVC,NA,NA,NA,2000,NA,NA,NA,BR,NA,NA,NA,NA,NA,NA,46,KBKL 021400Z 00000KT 2SM BR OVC020 08/07 A3008 RMK AO2 T00780072,NA
BKL,2023-01-02T14:30:00Z,46,44,93.03,0,0,0,30.1,NA,2,NA,SCT,OVC,NA,NA,1500,8000,NA,NA,BR,NA,NA,NA,NA,NA,NA,46,KBKL 021430Z 00000KT 2SM BR SCT015 OVC080 08/07 A3010 RMK AO2 T00780067,NA
BKL,2023-01-02T14:53:00Z,43,41,92.58,20,4,0,30.11,1019.8,2,NA,FEW,BKN,OVC,NA,200,1800,7500,NA,BR,NA,NA,NA,NA,NA,NA,40.27,KBKL 021453Z 02004KT 2SM BR FEW002 BKN018 OVC075 06/05 A3011 RMK AO2 SLP198 T00610050 53015,NA
BKL,2023-01-02T15:00:00Z,43,41,92.58,40,4,0,30.11,NA,0.25,NA,SCT,BKN,OVC,NA,200,1800,7500,NA,FG,NA,NA,NA,NA,NA,NA,40.27,KBKL 021500Z 04004KT M1/4SM FG SCT002 BKN018 OVC075 06/05 A3011 RMK AO2 T00610050,NA
BKL,2023-01-02T15:07:00Z,42,41,95.84,40,4,0,30.11,NA,0.25,NA,BKN,OVC,NA,NA,200,1800,NA,NA,FG,NA,NA,NA,NA,NA,NA,39.21,KBKL 021507Z 04004KT M1/4SM FG BKN002 OVC018 06/05 A3011 RMK AO2 T00560050,NA
BKL,2023-01-02T15:26:00Z,44,42,92.62,40,3,0,30.11,NA,0.25,NA,VV ,NA,NA,NA,200,NA,NA,NA,FG,NA,NA,NA,NA,NA,NA,42.52,KBKL 021526Z 04003KT 1/4SM FG VV002 07/06 A3011 RMK AO2 T00670056,NA
BKL,2023-01-02T15:42:00Z,44,42,92.62,30,3,0,30.11,NA,0.25,NA,VV ,NA,NA,NA,600,NA,NA,NA,FG,NA,NA,NA,NA,NA,NA,42.52,KBKL 021542Z 03003KT 1/4SM FG VV006 07/06 A3011 RMK AO2 T00670056,NA
BKL,2023-01-02T15:53:00Z,42,41,95.84,60,3,0,30.11,1019.8,0.25,NA,VV ,NA,NA,NA,800,NA,NA,NA,FG,NA,NA,NA,NA,NA,NA,40.23,KBKL 021553Z 06003KT 1/4SM FG VV008 06/05 A3011 RMK AO2 SLP198 T00560050,NA
BKL,2023-01-02T16:04:00Z,44,43,95.88,0,0,1e-4,30.11,NA,0.25,NA,VV ,NA,NA,NA,1100,NA,NA,NA,-RA FG,NA,NA,NA,NA,NA,NA,44.1,KBKL 021604Z 00000KT 1/4SM -RA FG VV011 07/06 A3011 RMK AO2 RAB1558 P0000 T00670061,NA
BKL,2023-01-02T16:22:00Z,43,41,92.58,0,0,1e-4,30.11,NA,0.25,NA,BKN,OVC,NA,NA,900,1500,NA,NA,FG,NA,NA,NA,NA,NA,NA,43,KBKL 021622Z 00000KT 1/4SM FG BKN009 OVC015 06/05 A3011 RMK AO2 RAB1558E12 P0000 T00610050,NA
BKL,2023-01-02T16:41:00Z,42,41,95.84,40,3,1e-4,30.09,NA,0.25,NA,VV ,NA,NA,NA,400,NA,NA,NA,FG,NA,NA,NA,NA,NA,NA,40.23,KBKL 021641Z 04003KT 1/4SM FG VV004 06/05 A3009 RMK AO2 RAB1558E12 P0000 T00560050,NA
BKL,2023-01-02T16:53:00Z,42,40,91.84,50,3,1e-4,30.08,1019,0.25,NA,VV ,NA,NA,NA,300,NA,NA,NA,FG,NA,NA,NA,NA,NA,NA,40.23,KBKL 021653Z 05003KT 1/4SM FG VV003 06/04 A3008 RMK AO2 RAB1558E12 SLP190 P0000 T00560044,NA
BKL,2023-01-02T17:36:00Z,44,43,95.88,50,3,0,30.06,NA,0.5,NA,VV ,NA,NA,NA,1300,NA,NA,NA,FG,NA,NA,NA,NA,NA,NA,42.52,KBKL 021736Z 05003KT 1/2SM FG VV013 07/06 A3006 RMK AO2 T00670061,NA
BKL,2023-01-02T17:45:00Z,44,43,95.88,0,0,0,30.06,NA,0.5,NA,BKN,OVC,NA,NA,1500,5000,NA,NA,FG,NA,NA,NA,NA,NA,NA,44.1,KBKL 021745Z 00000KT 1/2SM FG BKN015 OVC050 07/06 A3006 RMK AO2 T00670061,NA
BKL,2023-01-02T17:49:00Z,44.6,42.8,93.35,40,3,0,30.06,NA,0.25,NA,BKN,OVC,NA,NA,1300,5000,NA,NA,FG,NA,NA,NA,NA,NA,NA,43.09,KBKL 021749Z 04003KT 1/4SM FG BKN013 OVC050 07/06 A3006 RMK AO2,NA
BKL,2023-01-02T17:53:00Z,44,42,92.62,60,3,0,30.06,1018.1,0.25,NA,SCT,OVC,NA,NA,1300,5000,NA,NA,FG,NA,NA,NA,NA,NA,NA,42.52,KBKL 021753Z 06003KT 1/4SM FG SCT013 OVC050 07/06 A3006 RMK AO2 SLP181 60000 T00670056 10089 20056 58017,NA
BKL,2023-01-02T18:00:00Z,44,42,92.62,0,0,0,30.05,NA,0.5,NA,OVC,NA,NA,NA,1100,NA,NA,NA,FG,NA,NA,NA,NA,NA,NA,44.1,KBKL 021800Z 00000KT 1/2SM FG OVC011 07/06 A3005 RMK AO2 T00670056,NA
BKL,2023-01-02T18:53:00Z,41,39,92.52,20,8,0,30.04,1017.7,0.5,NA,BKN,OVC,NA,NA,200,4600,NA,NA,FG,NA,NA,NA,NA,NA,NA,35.2,KBKL 021853Z 02008KT 1/2SM FG BKN002 OVC046 05/04 A3004 RMK AO2 SLP177 T00500039,NA
BKL,2023-01-02T19:03:00Z,41,39,92.52,30,6,0,30.05,NA,0.25,NA,BKN,OVC,NA,NA,200,4600,NA,NA,FG,NA,NA,NA,NA,NA,NA,36.37,KBKL 021903Z 03006KT 1/4SM FG BKN002 OVC046 05/04 A3005 RMK AO2 T00500039,NA
BKL,2023-01-02T19:53:00Z,39,38,95.78,40,7,0,30.04,1017.7,0.25,NA,VV ,NA,NA,NA,200,NA,NA,NA,FG,NA,NA,NA,NA,NA,NA,33.31,KBKL 021953Z 04007KT 1/4SM FG VV002 04/03 A3004 RMK AO2 SLP177 T00390033,NA
BKL,2023-01-02T20:19:00Z,39,38,95.78,40,8,0,30.04,NA,1,NA,OVC,NA,NA,NA,200,NA,NA,NA,BR,NA,NA,NA,NA,NA,NA,32.74,KBKL 022019Z 04008KT 1SM BR OVC002 04/03 A3004 RMK AO2 T00390033,NA
BKL,2023-01-02T20:24:00Z,39,37,92.45,40,7,0,30.05,NA,3,NA,OVC,NA,NA,NA,200,NA,NA,NA,BR,NA,NA,NA,NA,NA,NA,33.31,KBKL 022024Z 04007KT 3SM BR OVC002 04/03 A3005 RMK AO2 T00390028,NA
BKL,2023-01-02T20:53:00Z,39,38,95.78,40,7,0,30.06,1018.1,10,NA,SCT,BKN,OVC,NA,300,1300,1900,NA,NA,NA,NA,NA,NA,NA,NA,33.31,KBKL 022053Z 04007KT 10SM SCT003 BKN013 OVC019 04/03 A3006 RMK AO2 SLP181 T00390033 53000,NA
