station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
CLE,2023-01-01T00:02:00Z,42,40,91.84,270,7,0,29.88,NA,1,NA,OVC,NA,NA,NA,200,NA,NA,NA,BR,NA,NA,NA,NA,NA,NA,37.09,KCLE 010002Z 27007KT 1SM BR OVC002 06/04 A2988 RMK AO2 T00560044,NA
CLE,2023-01-01T00:19:00Z,41,40,95.82,280,6,0,29.89,NA,3,NA,OVC,NA,NA,NA,200,NA,NA,NA,BR,NA,NA,NA,NA,NA,NA,36.37,KCLE 010019Z 28006KT 3SM BR OVC002 05/04 A2989 RMK AO2 CIG 002V006 T00500044,NA
CLE,2023-01-01T00:47:00Z,41,37.4,86.89,290,6,0,29.9,NA,5,NA,OVC,NA,NA,NA,500,NA,NA,NA,BR,NA,NA,NA,NA,NA,NA,36.37,KCLE 010047Z 29006KT 5SM BR OVC005 05/03 A2990 RMK AO2 CIG 004V008,NA
CLE,2023-01-01T00:51:00Z,41,39,92.52,270,7,0,29.9,1014.5,5,NA,BKN,OVC,NA,NA,500,1100,NA,NA,BR,NA,NA,NA,NA,NA,NA,35.75,KCLE 010051Z 27007KT 5SM BR BKN005 OVC011 05/04 A2990 RMK AO2 CIG 004V008 SLP145 T00500039,NA
CLE,2023-01-01T01:51:00Z,40,37,89.27,280,8,0,29.91,1015,4,NA,BKN,OVC,NA,NA,600,1500,NA,NA,BR,NA,NA,NA,NA,NA,NA,33.84,KCLE 010151Z 28008KT 4SM BR BKN006 OVC015 04/03 A2991 RMK AO2 CIG 005V011 SLP150 T00440028,NA
CLE,2023-01-01T02:49:00Z,39.2,35.6,86.79,290,4,0,29.92,NA,5,NA,SCT,OVC,NA,NA,600,1200,NA,NA,BR,NA,NA,NA,NA,NA,NA,35.83,KCLE 010249Z 29004KT 5SM BR SCT006 OVC012 04/02 A2992 RMK AO2,NA
CLE,2023-01-01T02:51:00Z,40,36,85.81,290,5,0,29.92,1015.2,5,NA,OVC,NA,NA,NA,1000,NA,NA,NA,BR,NA,NA,NA,NA,NA,NA,35.78,KCLE 010251Z 29005KT 5SM BR OVC010 04/02 A2992 RMK AO2 CIG 005V014 SLP152 T00440022 51007,NA
CLE,2023-01-01T03:23:00Z,40,36,85.81,280,5,0,29.93,NA,5,NA,OVC,NA,NA,NA,900,NA,NA,NA,BR,NA,NA,NA,NA,NA,NA,35.78,KCLE 010323Z 28005KT 5SM BR OVC009 04/02 A2993 RMK AO2 CIG 006V011 T00440022,NA
CLE,2023-01-01T03:51:00Z,40,36,85.81,300,6,0,29.93,1015.5,6,NA,OVC,NA,NA,NA,900,NA,NA,NA,BR,NA,NA,NA,NA,NA,NA,35.04,KCLE 010351Z 30006KT 6SM BR OVC009 04/02 A2993 RMK AO2 CIG 006V012 SLP155 T00440022,NA
CLE,2023-01-01T04:16:00Z,40,36,85.81,300,7,0,29.94,NA,7,NA,OVC,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.41,KCLE 010416Z 30007KT 7SM OVC010 04/02 A2994 RMK AO2 T00440022,NA
CLE,2023-01-01T04:51:00Z,39,36,88.87,300,6,0,29.94,1016,6,NA,OVC,NA,NA,NA,800,NA,NA,NA,BR,NA,NA,NA,NA,NA,NA,33.96,KCLE 010451Z 30006KT 6SM BR OVC008 04/02 A2994 RMK AO2 SLP160 T00390022 401220039,NA
CLE,2023-01-01T05:51:00Z,39,35,85.76,260,5,0,29.94,1015.7,7,NA,OVC,NA,NA,NA,800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.71,KCLE 010551Z 26005KT 7SM OVC008 04/02 A2994 RMK AO2 SLP157 T00390017 10050 20039 50005,NA
CLE,2023-01-01T06:51:00Z,39,36,88.87,260,5,0,29.93,1015.5,6,NA,OVC,NA,NA,NA,700,NA,NA,NA,BR,NA,NA,NA,NA,NA,NA,34.71,KCLE 010651Z 26005KT 6SM BR OVC007 04/02 A2993 RMK AO2 SLP155 T00390022,NA
CLE,2023-01-01T07:51:00Z,39,35,85.76,220,7,0,29.94,1016,7,NA,OVC,NA,NA,NA,800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.31,KCLE 010751Z 22007KT 7SM OVC008 04/02 A2994 RMK AO2 SLP160 T00390017,NA
CLE,2023-01-01T08:29:00Z,40,35,82.8,200,5,0,29.94,NA,8,NA,OVC,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.78,KCLE 010829Z 20005KT 8SM OVC010 04/02 A2994 RMK AO2 T00440017,NA
CLE,2023-01-01T08:51:00Z,39,35,85.76,210,6,0,29.93,1015.5,8,NA,OVC,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.96,KCLE 010851Z 21006KT 8SM OVC010 04/02 A2993 RMK AO2 SLP155 T00390017 58004,NA
CLE,2023-01-01T09:01:00Z,39,34,82.08,220,6,0,29.93,NA,9,NA,OVC,NA,NA,NA,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.96,KCLE 010901Z 22006KT 9SM OVC009 04/01 A2993 RMK AO2 T00390011,NA
CLE,2023-01-01T09:51:00Z,39,35,85.76,210,5,0,29.94,1016,8,NA,OVC,NA,NA,NA,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.71,KCLE 010951Z 21005KT 8SM OVC009 04/02 A2994 RMK AO2 SLP160 T00390017,NA
CLE,2023-01-01T10:02:00Z,39,35,85.76,230,4,0,29.95,NA,8,NA,OVC,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.59,KCLE 011002Z 23004KT 8SM OVC010 04/02 A2995 RMK AO2 T00390017,NA
CLE,2023-01-01T10:51:00Z,39,35,85.76,220,3,0,29.96,1016.6,8,NA,OVC,NA,NA,NA,1100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.69,KCLE 011051Z 22003KT 8SM OVC011 04/02 A2996 RMK AO2 SLP166 T00390017,NA
CLE,2023-01-01T11:41:00Z,39,35,85.76,0,0,0,29.96,NA,7,NA,SCT,BKN,OVC,NA,1000,6500,9000,NA,NA,NA,NA,NA,NA,NA,NA,39,KCLE 011141Z 00000KT 7SM SCT010 BKN065 OVC090 04/02 A2996 RMK AO2 T00390017,NA
CLE,2023-01-01T11:51:00Z,40,35,82.8,0,0,0,29.96,1016.5,7,NA,FEW,BKN,OVC,NA,1000,6500,8000,NA,NA,NA,NA,NA,NA,NA,NA,39.9,KCLE 011151Z 00000KT 7SM FEW010 BKN065 OVC080 04/02 A2996 RMK AO2 SLP165 70020 T00440017 10044 20039 50009,NA
CLE,2023-01-01T12:51:00Z,38,35,89.53,160,3,0,29.93,1015.8,5,NA,SCT,BKN,NA,NA,13000,16000,NA,NA,BR,NA,NA,NA,NA,NA,NA,35.43,KCLE 011251Z 16003KT 5SM BR SCT130 BKN160 03/02 A2993 RMK AO2 SLP158 T00330017,NA
CLE,2023-01-01T13:51:00Z,40,36,85.81,140,5,0,29.94,1016.1,6,NA,BKN,OVC,NA,NA,10000,13000,NA,NA,BR,NA,NA,NA,NA,NA,NA,35.78,KCLE 011351Z 14005KT 6SM BR BKN100 OVC130 04/02 A2994 RMK AO2 SLP161 T00440022,NA
CLE,2023-01-01T14:16:00Z,40,37,89.27,170,5,0,29.95,NA,6,NA,FEW,BKN,OVC,NA,900,9500,11000,NA,BR,NA,NA,NA,NA,NA,NA,35.78,KCLE 011416Z 17005KT 6SM BR FEW009 BKN095 OVC110 04/03 A2995 RMK AO2 T00440028,NA
CLE,2023-01-01T14:26:00Z,41,37,85.54,170,5,0,29.95,NA,6,NA,SCT,BKN,OVC,NA,900,1700,12000,NA,BR,NA,NA,NA,NA,NA,NA,37.08,KCLE 011426Z 17005KT 6SM BR SCT009 BKN017 OVC120 05/03 A2995 RMK AO2 T00500028,NA
CLE,2023-01-01T14:39:00Z,41,37,85.54,170,8,0,29.95,NA,7,NA,BKN,OVC,NA,NA,1100,1600,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.2,KCLE 011439Z 17008KT 7SM BKN011 OVC016 05/03 A2995 RMK AO2 CIG 007V014 T00500028,NA
CLE,2023-01-01T14:41:00Z,41,37,85.54,170,7,0,29.95,NA,7,NA,BKN,OVC,NA,NA,800,1400,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.75,KCLE 011441Z 17007KT 7SM BKN008 OVC014 05/03 A2995 RMK AO2 CIG 007V011 T00500028,NA
CLE,2023-01-01T14:51:00Z,41,37,85.54,180,7,0,29.95,1016.3,7,NA,BKN,OVC,NA,NA,800,1400,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.75,KCLE 011451Z 18007KT 7SM BKN008 OVC014 05/03 A2995 RMK AO2 SLP163 T00500028 55001,NA
CLE,2023-01-01T15:33:00Z,43,39,85.66,170,10,1e-4,29.94,NA,6,NA,OVC,NA,NA,NA,1000,NA,NA,NA,BR,NA,NA,NA,NA,NA,NA,36.76,KCLE 011533Z 17010KT 6SM BR OVC010 06/04 A2994 RMK AO2 RAB1453E06 P0000 T00610039,NA
CLE,2023-01-01T15:51:00Z,44,40,85.06,180,9,1e-4,29.94,1016,6,NA,OVC,NA,NA,NA,1100,NA,NA,NA,BR,NA,NA,NA,NA,NA,NA,38.56,KCLE 011551Z 18009KT 6SM BR OVC011 07/04 A2994 RMK AO2 RAB1453E06 SLP160 P0000 T00670044,NA
CLE,2023-01-01T16:32:00Z,44,41,88.77,200,8,0,29.94,NA,3,NA,OVC,NA,NA,NA,800,NA,NA,NA,BR,NA,NA,NA,NA,NA,NA,39.02,KCLE 011632Z 20008KT 3SM BR OVC008 07/05 A2994 RMK AO2 CIG 006V012 T00670050,NA
CLE,2023-01-01T16:51:00Z,45,42,89.49,200,9,0,29.93,1015.6,2.5,NA,OVC,NA,NA,NA,800,NA,NA,NA,BR,NA,NA,NA,NA,NA,NA,39.68,KCLE 011651Z 20009KT 2 1/2SM BR OVC008 07/06 A2993 RMK AO2 CIG 006V012 SLP156 T00720056,NA
CLE,2023-01-01T17:05:00Z,45,42,89.49,220,8,0,29.93,NA,3,NA,OVC,NA,NA,NA,800,NA,NA,NA,BR,NA,NA,NA,NA,NA,NA,40.13,KCLE 011705Z 22008KT 3SM BR OVC008 07/06 A2993 RMK AO2 CIG 005V011 T00720056,NA
CLE,2023-01-01T17:51:00Z,47,43,86.21,200,9,0,29.91,1014.8,7,NA,OVC,NA,NA,NA,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.04,KCLE 011751Z 20009KT 7SM OVC009 08/06 A2991 RMK AO2 CIG 006V014 SLP148 60000 T00830061 10083 20028 58015,NA
CLE,2023-01-01T18:17:00Z,48,43,82.72,210,10,0,29.91,NA,9,NA,BKN,OVC,NA,NA,1000,1400,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.03,KCLE 011817Z 21010KT 9SM BKN010 OVC014 09/06 A2991 RMK AO2 CIG 008V012 T00890061,NA
CLE,2023-01-01T18:51:00Z,48,43,82.72,240,13,0,29.91,1014.7,10,NA,OVC,NA,NA,NA,1200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.07,KCLE 011851Z 24013KT 10SM OVC012 09/06 A2991 RMK AO2 SLP147 T00890061,NA
CLE,2023-01-01T19:51:00Z,48,43,82.72,230,9,0,29.93,1015.6,10,NA,OVC,NA,NA,NA,1100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.41,KCLE 011951Z 23009KT 10SM OVC011 09/06 A2993 RMK AO2 SLP156 T00890061,NA
CLE,2023-01-01T20:51:00Z,49,43,79.98,250,12,0,29.95,1016.2,10,NA,OVC,NA,NA,NA,1300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.51,KCLE 012051Z 25012KT 10SM OVC013 09/06 A2995 RMK AO2 SLP162 T00940061 53015,NA
CLE,2023-01-01T21:51:00Z,48,44,86.28,250,8,0,29.97,1017,7,NA,OVC,NA,NA,NA,1100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.82,KCLE 012151Z 25008KT 7SM OVC011 09/07 A2997 RMK AO2 SLP170 T00890067,NA
CLE,2023-01-01T22:37:00Z,47,44,89.92,250,4,0,29.99,NA,4,NA,BKN,OVC,NA,NA,800,1200,NA,NA,BR,NA,NA,NA,NA,NA,NA,44.82,KCLE 012237Z 25004KT 4SM BR BKN008 OVC012 08/07 A2999 RMK AO2 CIG 006V010 T00830067,NA
CLE,2023-01-01T22:51:00Z,47,44,89.92,250,4,0,29.99,1017.7,3,NA,BKN,OVC,NA,NA,800,1200,NA,NA,BR,NA,NA,NA,NA,NA,NA,44.82,KCLE 012251Z 25004KT 3SM BR BKN008 OVC012 08/07 A2999 RMK AO2 CIG 005V011 SLP177 T00830067,NA
CLE,2023-01-01T22:59:00Z,47,44,89.92,250,5,0,30,NA,4,NA,OVC,NA,NA,NA,1000,NA,NA,NA,BR,NA,NA,NA,NA,NA,NA,44.09,KCLE 012259Z 25005KT 4SM BR OVC010 08/07 A3000 RMK AO2 T00830067,NA
CLE,2023-01-01T23:15:00Z,47,45,93.06,230,3,0,30,NA,2.5,NA,OVC,NA,NA,NA,1000,NA,NA,NA,BR,NA,NA,NA,NA,NA,NA,45.72,KCLE 012315Z 23003KT 2 1/2SM BR OVC010 08/07 A3000 RMK AO2 CIG 005V013 T00830072,NA
CLE,2023-01-01T23:39:00Z,47,45,93.06,230,3,1e-4,30.01,NA,3,NA,BKN,OVC,NA,NA,1000,1300,NA,NA,-DZ BR,NA,NA,NA,NA,NA,NA,45.72,KCLE 012339Z 23003KT 3SM -DZ BR BKN010 OVC013 08/07 A3001 RMK AO2 DZB29 CIG 005V012 P0000 T00830072,NA
CLE,2023-01-01T23:46:00Z,46.4,44.6,93.4,0,0,1e-4,30.01,NA,3,NA,FEW,BKN,OVC,NA,500,1000,1500,NA,-DZ BR,NA,NA,NA,NA,NA,NA,46.4,KCLE 012346Z 00000KT 3SM -DZ BR FEW005 BKN010 OVC015 08/07 A3001 RMK AO2 DZB29 CIG 009V012 P0000,NA
CLE,2023-01-01T23:51:00Z,47,45,93.06,230,3,1e-4,30.01,1018.2,4,NA,OVC,NA,NA,NA,1000,NA,NA,NA,BR,NA,NA,NA,NA,NA,NA,45.72,KCLE 012351Z 23003KT 4SM BR OVC010 08/07 A3001 RMK AO2 DZB29E49 CIG 005V014 SLP182 P0000 60000 T00830072 10094 20083 51012,NA
CLE,2023-01-02T00:16:00Z,47,45,93.06,0,0,0,30.02,NA,4,NA,BKN,BKN,OVC,NA,900,1300,2600,NA,BR,NA,NA,NA,NA,NA,NA,46.9,KCLE 020016Z 00000KT 4SM BR BKN009 BKN013 OVC026 08/07 A3002 RMK AO2 T00830072,NA
CLE,2023-01-02T00:23:00Z,47,45,93.06,0,0,0,30.02,NA,4,NA,SCT,BKN,OVC,NA,900,1300,2400,NA,BR,NA,NA,NA,NA,NA,NA,46.9,KCLE 020023Z 00000KT 4SM BR SCT009 BKN013 OVC024 08/07 A3002 RMK AO2 T00830072,NA
CLE,2023-01-02T00:32:00Z,47,44,89.92,180,3,0,30.02,NA,4,NA,SCT,OVC,NA,NA,1300,2400,NA,NA,BR,NA,NA,NA,NA,NA,NA,45.72,KCLE 020032Z 18003KT 4SM BR SCT013 OVC024 08/07 A3002 RMK AO2 T00830067,NA
CLE,2023-01-02T00:51:00Z,47,45,93.06,200,5,0,30.02,1018.7,5,NA,FEW,OVC,NA,NA,1200,2600,NA,NA,BR,NA,NA,NA,NA,NA,NA,44.09,KCLE 020051Z 20005KT 5SM BR FEW012 OVC026 08/07 A3002 RMK AO2 SLP187 T00830072,NA
CLE,2023-01-02T01:09:00Z,47,45,93.06,210,4,0,30.02,NA,5,NA,FEW,OVC,NA,NA,600,2400,NA,NA,BR,NA,NA,NA,NA,NA,NA,44.82,KCLE 020109Z 21004KT 5SM BR FEW006 OVC024 08/07 A3002 RMK AO2 T00830072,NA
CLE,2023-01-02T01:51:00Z,47,45,93.06,210,5,0,30.02,1018.6,4,NA,BKN,OVC,NA,NA,1700,2200,NA,NA,BR,NA,NA,NA,NA,NA,NA,44.09,KCLE 020151Z 21005KT 4SM BR BKN017 OVC022 08/07 A3002 RMK AO2 SLP186 T00830072,NA
CLE,2023-01-02T02:08:00Z,47,45,93.06,210,4,0,30.03,NA,5,NA,BKN,BKN,OVC,NA,1200,1800,2300,NA,BR,NA,NA,NA,NA,NA,NA,44.82,KCLE 020208Z 21004KT 5SM BR BKN012 BKN018 OVC023 08/07 A3003 RMK AO2 T00830072,NA
CLE,2023-01-02T02:23:00Z,47,45,93.06,200,5,0,30.03,NA,5,NA,SCT,OVC,NA,NA,700,1400,NA,NA,BR,NA,NA,NA,NA,NA,NA,44.09,KCLE 020223Z 20005KT 5SM BR SCT007 OVC014 08/07 A3003 RMK AO2 T00830072,NA
CLE,2023-01-02T02:41:00Z,48,45,89.29,200,5,0,30.03,NA,6,NA,OVC,NA,NA,NA,900,NA,NA,NA,BR,NA,NA,NA,NA,NA,NA,45.4,KCLE 020241Z 20005KT 6SM BR OVC009 09/07 A3003 RMK AO2 CIG 006V013 T00890072,NA
CLE,2023-01-02T02:51:00Z,48,45,89.29,200,7,0,30.02,1018.6,6,NA,BKN,OVC,NA,NA,900,2600,NA,NA,BR,NA,NA,NA,NA,NA,NA,44.28,KCLE 020251Z 20007KT 6SM BR BKN009 OVC026 09/07 A3002 RMK AO2 CIG 007V015 SLP186 T00890072 51004,NA
CLE,2023-01-02T03:19:00Z,47,44,89.92,200,7,0,30.01,NA,7,NA,SCT,BKN,NA,NA,900,2700,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.94,KCLE 020319Z 20007KT 7SM SCT009 BKN027 08/07 A3001 RMK AO2 T00830067,NA
CLE,2023-01-02T03:51:00Z,48,45,89.29,200,7,0,30.02,1018.5,6,NA,BKN,OVC,NA,NA,1800,2500,NA,NA,BR,NA,NA,NA,NA,NA,NA,44.28,KCLE 020351Z 20007KT 6SM BR BKN018 OVC025 09/07 A3002 RMK AO2 SLP185 T00890072,NA
CLE,2023-01-02T04:09:00Z,48,45,89.29,210,5,0,30.02,NA,6,NA,FEW,BKN,OVC,NA,900,1600,2500,NA,BR,NA,NA,NA,NA,NA,NA,45.4,KCLE 020409Z 21005KT 6SM BR FEW009 BKN016 OVC025 09/07 A3002 RMK AO2 T00890072,NA
CLE,2023-01-02T04:39:00Z,48,45,89.29,210,6,0,30.03,NA,6,NA,FEW,BKN,OVC,NA,700,1200,1700,NA,BR,NA,NA,NA,NA,NA,NA,44.8,KCLE 020439Z 21006KT 6SM BR FEW007 BKN012 OVC017 09/07 A3003 RMK AO2 T00890072,NA
CLE,2023-01-02T04:51:00Z,48,45,89.29,210,5,0,30.03,1018.8,7,NA,FEW,BKN,OVC,NA,700,1200,1700,NA,NA,NA,NA,NA,NA,NA,NA,45.4,KCLE 020451Z 21005KT 7SM FEW007 BKN012 OVC017 09/07 A3003 RMK AO2 SLP188 T00890072 400940028,NA
CLE,2023-01-02T05:10:00Z,48,45,89.29,230,6,0,30.05,NA,7,NA,OVC,NA,NA,NA,700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.8,KCLE 020510Z 23006KT 7SM OVC007 09/07 A3005 RMK AO2 CIG 006V011 T00890072,NA
CLE,2023-01-02T05:51:00Z,48,45,89.29,220,4,0,30.05,1019.3,6,NA,OVC,NA,NA,NA,700,NA,NA,NA,BR,NA,NA,NA,NA,NA,NA,46.1,KCLE 020551Z 22004KT 6SM BR OVC007 09/07 A3005 RMK AO2 SLP193 T00890072 10089 20083 53008,NA
CLE,2023-01-02T06:51:00Z,48,45,89.29,240,5,0,30.05,1019.3,4,NA,OVC,NA,NA,NA,500,NA,NA,NA,BR,NA,NA,NA,NA,NA,NA,45.4,KCLE 020651Z 24005KT 4SM BR OVC005 09/07 A3005 RMK AO2 SLP193 T00890072,NA
CLE,2023-01-02T07:51:00Z,48,45,89.29,220,4,0,30.05,1019.4,5,NA,OVC,NA,NA,NA,900,NA,NA,NA,BR,NA,NA,NA,NA,NA,NA,46.1,KCLE 020751Z 22004KT 5SM BR OVC009 09/07 A3005 RMK AO2 CIG 005V011 SLP194 T00890072,NA
CLE,2023-01-02T08:07:00Z,48,46,92.74,190,3,0,30.04,NA,6,NA,FEW,OVC,NA,NA,600,1000,NA,NA,BR,NA,NA,NA,NA,NA,NA,46.98,KCLE 020807Z 19003KT 6SM BR FEW006 OVC010 09/08 A3004 RMK AO2 T00890078,NA
CLE,2023-01-02T08:51:00Z,48,45,89.29,230,3,0,30.05,1019.5,5,NA,BKN,OVC,NA,NA,700,1200,NA,NA,BR,NA,NA,NA,NA,NA,NA,46.98,KCLE 020851Z 23003KT 5SM BR BKN007 OVC012 09/07 A3005 RMK AO2 CIG 004V009 SLP195 T00890072 53001,NA
CLE,2023-01-02T09:51:00Z,48,46,92.74,0,0,1e-4,30.06,1019.9,4,NA,OVC,NA,NA,NA,600,NA,NA,NA,-DZ BR,NA,NA,NA,NA,NA,NA,48,KCLE 020951Z 00000KT 4SM -DZ BR OVC006 09/08 A3006 RMK AO2 DZB40 SLP199 P0000 T00890078,NA
CLE,2023-01-02T10:05:00Z,48,45,89.29,0,0,1e-4,30.05,NA,2.5,NA,OVC,NA,NA,NA,500,NA,NA,NA,-DZ BR,NA,NA,NA,NA,NA,NA,48,KCLE 021005Z 00000KT 2 1/2SM -DZ BR OVC005 09/07 A3005 RMK AO2 CIG 003V007 P0000 T00890072,NA
CLE,2023-01-02T10:25:00Z,48,44,86.28,0,0,1e-4,30.06,NA,2.5,NA,OVC,NA,NA,NA,400,NA,NA,NA,-DZ BR,NA,NA,NA,NA,NA,NA,48,KCLE 021025Z 00000KT 2 1/2SM -DZ BR OVC004 09/07 A3006 RMK AO2 P0000 T00890067,NA
CLE,2023-01-02T10:31:00Z,48,45,89.29,0,0,1e-4,30.06,NA,3,NA,OVC,NA,NA,NA,400,NA,NA,NA,-DZ BR,NA,NA,NA,NA,NA,NA,48,KCLE 021031Z 00000KT 3SM -DZ BR OVC004 09/07 A3006 RMK AO2 P0000 T00890072,NA
CLE,2023-01-02T10:43:00Z,48,46,92.74,0,0,1e-4,30.06,NA,3,NA,BKN,BKN,OVC,NA,500,1000,1300,NA,-DZ BR,NA,NA,NA,NA,NA,NA,48,KCLE 021043Z 00000KT 3SM -DZ BR BKN005 BKN010 OVC013 09/08 A3006 RMK AO2 P0000 T00890078,NA
CLE,2023-01-02T10:47:00Z,48.2,44.6,87.28,0,0,1e-4,30.06,NA,3,NA,SCT,BKN,OVC,NA,500,1000,1300,NA,-DZ BR,NA,NA,NA,NA,NA,NA,48.2,KCLE 021047Z 00000KT 3SM -DZ BR SCT005 BKN010 OVC013 09/07 A3006 RMK AO2 CIG 008V011 P0000,NA
CLE,2023-01-02T10:51:00Z,47,45,93.06,0,0,1e-4,30.06,1019.7,2.5,NA,SCT,SCT,OVC,NA,500,900,1400,NA,-DZ BR,NA,NA,NA,NA,NA,NA,46.9,KCLE 021051Z 00000KT 2 1/2SM -DZ BR SCT005 SCT009 OVC014 08/07 A3006 RMK AO2 SLP197 P0000 T00830072,NA
CLE,2023-01-02T10:59:00Z,47,45,93.06,0,0,1e-4,30.05,NA,1.5,NA,FEW,SCT,OVC,NA,500,900,1400,NA,-DZ BR,NA,NA,NA,NA,NA,NA,46.9,KCLE 021059Z 00000KT 1 1/2SM -DZ BR FEW005 SCT009 OVC014 08/07 A3005 RMK AO2 P0000 T00830072,NA
CLE,2023-01-02T11:11:00Z,48,45,89.29,0,0,1e-4,30.05,NA,3,NA,FEW,OVC,NA,NA,700,1400,NA,NA,-DZ BR,NA,NA,NA,NA,NA,NA,48,KCLE 021111Z 00000KT 3SM -DZ BR FEW007 OVC014 09/07 A3005 RMK AO2 P0000 T00890072,NA
CLE,2023-01-02T11:18:00Z,47,45,93.06,0,0,1e-4,30.05,NA,2.5,NA,BKN,OVC,NA,NA,700,1400,NA,NA,-DZ BR,NA,NA,NA,NA,NA,NA,46.9,KCLE 021118Z 00000KT 2 1/2SM -DZ BR BKN007 OVC014 08/07 A3005 RMK AO2 CIG 004V010 P0000 T00830072,NA
CLE,2023-01-02T11:43:00Z,48,45,89.29,20,4,1e-4,30.05,NA,3,NA,BKN,OVC,NA,NA,400,800,NA,NA,-DZ BR,NA,NA,NA,NA,NA,NA,46.1,KCLE 021143Z 02004KT 3SM -DZ BR BKN004 OVC008 09/07 A3005 RMK AO2 P0000 T00890072,NA
CLE,2023-01-02T11:51:00Z,48,45,89.29,40,5,1e-4,30.04,1019.2,3,NA,OVC,NA,NA,NA,400,NA,NA,NA,-DZ BR,NA,NA,NA,NA,NA,NA,45.4,KCLE 021151Z 04005KT 3SM -DZ BR OVC004 09/07 A3004 RMK AO2 SLP192 P0000 60000 T00890072 10089 20083 58006,NA
CLE,2023-01-02T11:58:00Z,47,45,93.06,30,4,1e-4,30.04,NA,2,NA,OVC,NA,NA,NA,400,NA,NA,NA,-DZ BR,NA,NA,NA,NA,NA,NA,44.82,KCLE 021158Z 03004KT 2SM -DZ BR OVC004 08/07 A3004 RMK AO2 P0000 T00830072,NA
CLE,2023-01-02T12:22:00Z,47,45,93.06,30,3,1e-4,30.05,NA,1,NA,OVC,NA,NA,NA,200,NA,NA,NA,-DZ BR,NA,NA,NA,NA,NA,NA,45.72,KCLE 021222Z 03003KT 1SM -DZ BR OVC002 08/07 A3005 RMK AO2 P0000 T00830072,NA
CLE,2023-01-02T12:31:00Z,47,45,93.06,20,4,1e-4,30.06,NA,0.75,NA,OVC,NA,NA,NA,200,NA,NA,NA,-DZ BR,NA,NA,NA,NA,NA,NA,44.82,KCLE 021231Z 02004KT 3/4SM -DZ BR OVC002 08/07 A3006 RMK AO2 P0000 T00830072,NA
CLE,2023-01-02T12:37:00Z,47,45,93.06,0,0,1e-4,30.06,NA,2,NA,OVC,NA,NA,NA,200,NA,NA,NA,-DZ BR,NA,NA,NA,NA,NA,NA,46.9,KCLE 021237Z 00000KT 2SM -DZ BR OVC002 08/07 A3006 RMK AO2 P0000 T00830072,NA
CLE,2023-01-02T12:46:00Z,46.4,44.6,93.4,0,0,1e-4,30.06,NA,4,NA,OVC,NA,NA,NA,200,NA,NA,NA,-DZ BR,NA,NA,NA,NA,NA,NA,46.4,KCLE 021246Z 00000KT 4SM -DZ BR OVC002 08/07 A3006 RMK AO2 P0000,NA
CLE,2023-01-02T12:51:00Z,47,45,93.06,0,0,1e-4,30.06,1019.9,4,NA,OVC,NA,NA,NA,300,NA,NA,NA,-DZ BR,NA,NA,NA,NA,NA,NA,46.9,KCLE 021251Z 00000KT 4SM -DZ BR OVC003 08/07 A3006 RMK AO2 SLP199 P0000 T00830072,NA
CLE,2023-01-02T13:49:00Z,48.2,44.6,87.28,0,0,1e-4,30.07,NA,4,NA,OVC,NA,NA,NA,700,NA,NA,NA,-DZ BR,NA,NA,NA,NA,NA,NA,48.2,KCLE 021349Z 00000KT 4SM -DZ BR OVC007 09/07 A3007 RMK AO2 CIG 004V009 P0000,NA
CLE,2023-01-02T13:51:00Z,48,45,89.29,120,3,1e-4,30.07,1020.1,4,NA,OVC,NA,NA,NA,700,NA,NA,NA,BR,NA,NA,NA,NA,NA,NA,46.98,KCLE 021351Z 12003KT 4SM BR OVC007 09/07 A3007 RMK AO2 DZE51 CIG 004V009 SLP201 P0000 T00890072,NA
